[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1708621936.103000 2/22/2024, 6:12:16 PM
INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082
INFO, NAME, Kristine_NCCO_asgrown
INFO, WEIGHT, 0.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, Need to measure mass after
INFO, SEQUENCE FILE: ZFCFC_2_50K_10Oe.seq
INFO, BACKGROUND DATA FILE:, None
STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000
STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28
PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES
[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1708627582.445,0,1.000000e+001,4.808324e+001,1.470239e-003,1.306819e-006,3,9.150608e-001,8.888483e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.731796e-001,0.000000e+000,0,,0,
1708627643.384,0,1.000000e+001,4.858247e+001,1.460416e-003,1.360374e-006,3,9.150646e-001,9.314977e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.841316e-001,0.000000e+000,0,,0,
1708627702.272,0,1.000000e+001,4.908702e+001,1.450989e-003,1.233901e-006,3,9.150777e-001,8.503859e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.632500e-001,0.000000e+000,0,,0,
1708627764.613,0,1.000000e+001,4.958944e+001,1.441798e-003,1.239209e-006,3,9.150886e-001,8.594892e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.729088e-001,0.000000e+000,0,,0,
1708628015.091,0,1.000000e+001,5.000029e+001,1.426958e-003,7.974857e-008,3,9.151559e-001,5.588712e-003,,,,,,,,,,,,,,32,3,4.000000e+000,2.761078e-002,0.000000e+000,0,,0,
1708633739.598,0,1.000000e+001,1.802551e+000,1.147358e-002,1.080438e-006,3,9.162385e-001,9.416744e-003,,,,,,,,,,,,,,32,3,4.000000e+000,1.399040e-003,0.000000e+000,0,,0,
1708633847.133,0,1.000000e+001,2.442634e+000,1.086992e-002,1.160990e-004,3,9.160450e-001,1.068076e+000,,,,,,,,,,,,,,32,3,4.000000e+000,2.363601e-001,0.000000e+000,0,,0,
1708633903.079,0,1.000000e+001,2.905961e+000,1.012991e-002,1.051442e-004,3,9.159434e-001,1.037958e+000,,,,,,,,,,,,,,32,3,4.000000e+000,1.801169e-001,0.000000e+000,0,,0,
1708633969.983,0,1.000000e+001,3.393697e+000,9.410449e-003,8.503809e-005,3,9.159047e-001,9.036560e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.717989e-001,0.000000e+000,0,,0,
1708634040.994,0,1.000000e+001,3.899706e+000,8.784090e-003,6.819620e-005,3,9.158408e-001,7.763605e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.723070e-001,0.000000e+000,0,,0,
1708634115.879,0,1.000000e+001,4.380929e+000,8.252652e-003,5.128807e-005,3,9.158427e-001,6.214738e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.271696e-001,0.000000e+000,0,,0,
1708634219.559,0,1.000000e+001,5.159904e+000,7.406438e-003,3.741721e-005,3,9.158638e-001,5.051984e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.624603e-001,0.000000e+000,0,,0,
1708634248.590,0,1.000000e+001,5.410203e+000,7.395075e-003,4.397465e-005,3,9.157960e-001,5.946478e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.718802e-001,0.000000e+000,0,,0,
1708634304.061,0,1.000000e+001,5.905099e+000,7.020366e-003,5.864169e-005,3,9.157704e-001,8.353082e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.691651e-001,0.000000e+000,0,,0,
1708634364.430,0,1.000000e+001,6.410021e+000,6.649966e-003,4.460257e-005,3,9.157489e-001,6.707188e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.660371e-001,0.000000e+000,0,,0,
1708634425.268,0,1.000000e+001,6.913127e+000,6.319972e-003,4.862676e-005,3,9.157336e-001,7.694142e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.737170e-001,0.000000e+000,0,,0,
1708634492.576,0,1.000000e+001,7.464731e+000,5.979931e-003,4.288828e-005,3,9.157011e-001,7.172037e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.748257e-001,0.000000e+000,0,,0,
1708634544.514,0,1.000000e+001,7.902542e+000,5.740309e-003,3.429125e-005,3,9.156634e-001,5.973765e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.572356e-001,0.000000e+000,0,,0,
1708634605.176,0,1.000000e+001,8.408824e+000,5.488779e-003,3.071957e-005,3,9.156513e-001,5.596795e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.605406e-001,0.000000e+000,0,,0,
1708634665.782,0,1.000000e+001,8.916451e+000,5.257120e-003,2.950850e-005,3,9.156423e-001,5.613055e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.628036e-001,0.000000e+000,0,,0,
1708634727.897,0,1.000000e+001,9.427403e+000,5.037899e-003,2.770849e-005,3,9.156277e-001,5.500008e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.647749e-001,0.000000e+000,0,,0,
1708634785.759,0,1.000000e+001,9.913465e+000,4.843498e-003,2.609207e-005,3,9.156129e-001,5.387030e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.633921e-001,0.000000e+000,0,,0,
1708634849.327,0,1.000000e+001,1.042745e+001,4.649622e-003,2.410540e-005,3,9.155915e-001,5.184378e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.808405e-001,0.000000e+000,0,,0,
1708634911.224,0,1.000000e+001,1.093279e+001,4.476084e-003,2.231543e-005,3,9.155995e-001,4.985481e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.818895e-001,0.000000e+000,0,,0,
1708634973.381,0,1.000000e+001,1.143658e+001,4.316527e-003,1.906921e-005,3,9.155998e-001,4.417720e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.711502e-001,0.000000e+000,0,,0,
1708635036.214,0,1.000000e+001,1.193882e+001,4.168177e-003,1.770074e-005,3,9.155827e-001,4.246638e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.568203e-001,0.000000e+000,0,,0,
1708635097.317,0,1.000000e+001,1.245163e+001,4.019275e-003,1.503244e-005,3,9.156323e-001,3.740089e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.838398e-001,0.000000e+000,0,,0,
1708635156.497,0,1.000000e+001,1.294520e+001,3.901633e-003,1.464516e-005,3,9.156160e-001,3.753597e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.800098e-001,0.000000e+000,0,,0,
1708635215.620,0,1.000000e+001,1.344238e+001,3.790242e-003,1.258301e-005,3,9.156216e-001,3.319844e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.786699e-001,0.000000e+000,0,,0,
1708635276.020,0,1.000000e+001,1.394759e+001,3.689203e-003,1.293869e-005,3,9.156043e-001,3.507178e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.845598e-001,0.000000e+000,0,,0,
1708635335.189,0,1.000000e+001,1.444405e+001,3.592909e-003,1.170285e-005,3,9.155512e-001,3.257208e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.785097e-001,0.000000e+000,0,,0,
1708635397.065,0,1.000000e+001,1.495136e+001,3.498568e-003,1.174604e-005,3,9.155418e-001,3.357387e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.944103e-001,0.000000e+000,0,,0,
1708635456.482,0,1.000000e+001,1.545692e+001,3.409877e-003,1.011049e-005,3,9.155472e-001,2.965058e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.671801e-001,0.000000e+000,0,,0,
1708635516.622,0,1.000000e+001,1.595902e+001,3.327109e-003,1.023253e-005,3,9.155371e-001,3.075503e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.760597e-001,0.000000e+000,0,,0,
1708635575.889,0,1.000000e+001,1.644725e+001,3.249268e-003,9.657014e-006,3,9.155286e-001,2.972058e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.679401e-001,0.000000e+000,0,,0,
1708635637.146,0,1.000000e+001,1.696151e+001,3.172914e-003,9.361303e-006,3,9.155300e-001,2.950380e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.689796e-001,0.000000e+000,0,,0,
1708635697.584,0,1.000000e+001,1.745837e+001,3.102474e-003,9.204645e-006,3,9.155056e-001,2.966873e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.750698e-001,0.000000e+000,0,,0,
1708635756.384,0,1.000000e+001,1.795238e+001,3.035892e-003,8.275313e-006,3,9.154875e-001,2.725826e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.708317e-001,0.000000e+000,0,,0,
1708635818.486,0,1.000000e+001,1.846599e+001,2.970248e-003,8.421000e-006,3,9.155126e-001,2.835117e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.783600e-001,0.000000e+000,0,,0,
1708635878.057,0,1.000000e+001,1.897111e+001,2.909825e-003,7.746668e-006,3,9.155268e-001,2.662245e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.813793e-001,0.000000e+000,0,,0,
1708635938.241,0,1.000000e+001,1.946740e+001,2.851587e-003,6.984429e-006,3,9.154973e-001,2.449313e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.831112e-001,0.000000e+000,0,,0,
1708635997.243,0,1.000000e+001,1.996222e+001,2.796955e-003,6.586372e-006,3,9.154884e-001,2.354836e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.596889e-001,0.000000e+000,0,,0,
1708636059.209,0,1.000000e+001,2.047747e+001,2.742741e-003,6.790966e-006,3,9.154742e-001,2.475978e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.807785e-001,0.000000e+000,0,,0,
1708636120.526,0,1.000000e+001,2.098405e+001,2.690956e-003,6.657262e-006,3,9.154653e-001,2.473940e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.779804e-001,0.000000e+000,0,,0,
1708636179.444,0,1.000000e+001,2.148387e+001,2.643055e-003,5.957327e-006,3,9.154515e-001,2.253955e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.598396e-001,0.000000e+000,0,,0,
1708636239.422,0,1.000000e+001,2.197820e+001,2.596419e-003,6.111280e-006,3,9.154370e-001,2.353734e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.697388e-001,0.000000e+000,0,,0,
1708636299.174,0,1.000000e+001,2.247440e+001,2.552215e-003,5.681115e-006,3,9.154249e-001,2.225955e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.671410e-001,0.000000e+000,0,,0,
1708636360.125,0,1.000000e+001,2.299195e+001,2.508326e-003,5.180240e-006,3,9.154284e-001,2.065218e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.670914e-001,0.000000e+000,0,,0,
1708636421.081,0,1.000000e+001,2.349488e+001,2.466927e-003,5.170029e-006,3,9.153931e-001,2.095736e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.754799e-001,0.000000e+000,0,,0,
1708636486.564,0,1.000000e+001,2.403970e+001,2.425951e-003,4.809845e-006,3,9.154679e-001,1.982664e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.658802e-001,0.000000e+000,0,,0,
1708636540.844,0,1.000000e+001,2.449139e+001,2.391865e-003,4.788828e-006,3,9.154059e-001,2.002132e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.679516e-001,0.000000e+000,0,,0,
1708636600.817,0,1.000000e+001,2.498858e+001,2.355734e-003,4.729873e-006,3,9.154248e-001,2.007813e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.747189e-001,0.000000e+000,0,,0,
1708636661.864,0,1.000000e+001,2.549561e+001,2.319745e-003,4.567623e-006,3,9.154441e-001,1.969020e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.818104e-001,0.000000e+000,0,,0,
1708636721.209,0,1.000000e+001,2.599606e+001,2.285892e-003,4.234886e-006,3,9.154294e-001,1.852618e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.655903e-001,0.000000e+000,0,,0,
1708636780.656,0,1.000000e+001,2.649169e+001,2.253576e-003,4.204238e-006,3,9.153993e-001,1.865585e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.757317e-001,0.000000e+000,0,,0,
1708636842.403,0,1.000000e+001,2.699541e+001,2.221481e-003,4.377267e-006,3,9.153816e-001,1.970427e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.850090e-001,0.000000e+000,0,,0,
1708636902.332,0,1.000000e+001,2.750409e+001,2.190550e-003,3.893097e-006,3,9.153792e-001,1.777223e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.715698e-001,0.000000e+000,0,,0,
1708636962.520,0,1.000000e+001,2.799269e+001,2.161728e-003,3.714554e-006,3,9.153721e-001,1.718326e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.660500e-001,0.000000e+000,0,,0,
1708637023.890,0,1.000000e+001,2.851482e+001,2.132376e-003,4.266295e-006,3,9.153660e-001,2.000723e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.956100e-001,0.000000e+000,0,,0,
1708637083.404,0,1.000000e+001,2.901006e+001,2.104521e-003,3.701778e-006,3,9.153605e-001,1.758965e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.859913e-001,0.000000e+000,0,,0,
1708637142.232,0,1.000000e+001,2.950512e+001,2.078090e-003,3.499694e-006,3,9.153627e-001,1.684092e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.754284e-001,0.000000e+000,0,,0,
1708637202.496,0,1.000000e+001,3.000710e+001,2.052121e-003,3.099839e-006,3,9.153622e-001,1.510554e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.555214e-001,0.000000e+000,0,,0,
1708637263.871,0,1.000000e+001,3.051345e+001,2.026909e-003,3.194552e-006,3,9.153419e-001,1.576071e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.823997e-001,0.000000e+000,0,,0,
1708637325.375,0,1.000000e+001,3.102568e+001,2.002151e-003,3.268663e-006,3,9.153358e-001,1.632576e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.748791e-001,0.000000e+000,0,,0,
1708637382.152,0,1.000000e+001,3.150273e+001,1.979748e-003,3.098178e-006,3,9.153214e-001,1.564935e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.649704e-001,0.000000e+000,0,,0,
1708637443.044,0,1.000000e+001,3.200786e+001,1.956743e-003,2.962012e-006,3,9.153356e-001,1.513745e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.660290e-001,0.000000e+000,0,,0,
1708637505.147,0,1.000000e+001,3.252255e+001,1.933832e-003,2.952074e-006,3,9.153328e-001,1.526541e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.772385e-001,0.000000e+000,0,,0,
1708637564.969,0,1.000000e+001,3.302680e+001,1.912128e-003,2.789218e-006,3,9.153323e-001,1.458699e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.731186e-001,0.000000e+000,0,,0,
1708637625.724,0,1.000000e+001,3.353289e+001,1.891041e-003,2.792651e-006,3,9.153492e-001,1.476780e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.721497e-001,0.000000e+000,0,,0,
1708637684.787,0,1.000000e+001,3.402266e+001,1.871181e-003,2.882238e-006,3,9.153323e-001,1.540331e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.709213e-001,0.000000e+000,0,,0,
1708637745.863,0,1.000000e+001,3.453511e+001,1.850878e-003,2.624897e-006,3,9.153313e-001,1.418190e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.957092e-001,0.000000e+000,0,,0,
1708637805.424,0,1.000000e+001,3.503244e+001,1.831788e-003,2.531464e-006,3,9.153237e-001,1.381963e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.775284e-001,0.000000e+000,0,,0,
1708637865.168,0,1.000000e+001,3.552092e+001,1.813294e-003,2.440251e-006,3,9.153058e-001,1.345756e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.621094e-001,0.000000e+000,0,,0,
1708637924.314,0,1.000000e+001,3.601448e+001,1.795404e-003,2.361140e-006,3,9.152806e-001,1.315103e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.559296e-001,0.000000e+000,0,,0,
1708637985.490,0,1.000000e+001,3.653256e+001,1.777146e-003,2.394147e-006,3,9.153185e-001,1.347186e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.617203e-001,0.000000e+000,0,,0,
1708638046.897,0,1.000000e+001,3.704117e+001,1.759645e-003,2.261635e-006,3,9.152946e-001,1.285279e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.738205e-001,0.000000e+000,0,,0,
1708638107.017,0,1.000000e+001,3.753639e+001,1.742878e-003,2.294183e-006,3,9.153340e-001,1.316319e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.713371e-001,0.000000e+000,0,,0,
1708638166.473,0,1.000000e+001,3.804272e+001,1.726553e-003,2.071602e-006,3,9.152890e-001,1.199849e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.561394e-001,0.000000e+000,0,,0,
1708638226.877,0,1.000000e+001,3.854194e+001,1.710534e-003,2.146124e-006,3,9.152865e-001,1.254652e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.768684e-001,0.000000e+000,0,,0,
1708638288.112,0,1.000000e+001,3.905339e+001,1.694664e-003,2.060333e-006,3,9.152943e-001,1.215777e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.647415e-001,0.000000e+000,0,,0,
1708638348.872,0,1.000000e+001,3.955372e+001,1.679436e-003,2.020415e-006,3,9.152923e-001,1.203032e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.800003e-001,0.000000e+000,0,,0,
1708638406.666,0,1.000000e+001,4.003823e+001,1.665169e-003,1.974435e-006,3,9.153063e-001,1.185726e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.694298e-001,0.000000e+000,0,,0,
1708638468.695,0,1.000000e+001,4.056002e+001,1.650325e-003,1.938823e-006,3,9.152827e-001,1.174812e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.829605e-001,0.000000e+000,0,,0,
1708638530.253,0,1.000000e+001,4.106347e+001,1.636184e-003,2.038450e-006,3,9.152501e-001,1.245857e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.917992e-001,0.000000e+000,0,,0,
1708638589.421,0,1.000000e+001,4.156100e+001,1.622346e-003,1.851530e-006,3,9.152813e-001,1.141267e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.728096e-001,0.000000e+000,0,,0,
1708638648.807,0,1.000000e+001,4.205974e+001,1.609084e-003,1.696259e-006,3,9.152588e-001,1.054176e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.685715e-001,0.000000e+000,0,,0,
1708638709.452,0,1.000000e+001,4.256471e+001,1.595953e-003,1.673559e-006,3,9.152362e-001,1.048626e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.455002e-001,0.000000e+000,0,,0,
1708638768.952,0,1.000000e+001,4.306583e+001,1.583388e-003,1.638118e-006,3,9.152209e-001,1.034565e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.645584e-001,0.000000e+000,0,,0,
1708638829.639,0,1.000000e+001,4.356610e+001,1.570655e-003,1.560125e-006,3,9.152050e-001,9.932955e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.473312e-001,0.000000e+000,0,,0,
1708638888.370,0,1.000000e+001,4.405997e+001,1.558775e-003,1.575458e-006,3,9.151831e-001,1.010703e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.623573e-001,0.000000e+000,0,,0,
1708638950.213,0,1.000000e+001,4.456644e+001,1.546717e-003,1.605600e-006,3,9.151784e-001,1.038070e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.642876e-001,0.000000e+000,0,,0,
1708639010.281,0,1.000000e+001,4.506950e+001,1.535059e-003,1.541418e-006,3,9.151770e-001,1.004142e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.708107e-001,0.000000e+000,0,,0,
1708639070.065,0,1.000000e+001,4.556516e+001,1.523698e-003,1.599153e-006,3,9.151784e-001,1.049521e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.667480e-001,0.000000e+000,0,,0,
1708639129.576,0,1.000000e+001,4.606179e+001,1.512414e-003,1.544011e-006,3,9.151532e-001,1.020892e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.577492e-001,0.000000e+000,0,,0,
1708639189.682,0,1.000000e+001,4.655513e+001,1.501684e-003,1.476901e-006,3,9.151686e-001,9.834966e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.532211e-001,0.000000e+000,0,,0,
1708639250.527,0,1.000000e+001,4.707658e+001,1.490777e-003,1.425262e-006,3,9.151840e-001,9.560531e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.822433e-001,0.000000e+000,0,,0,
1708639311.964,0,1.000000e+001,4.758037e+001,1.480238e-003,1.407692e-006,3,9.151836e-001,9.509908e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.702194e-001,0.000000e+000,0,,0,
1708639373.903,0,1.000000e+001,4.810502e+001,1.469993e-003,1.377579e-006,3,9.151828e-001,9.371330e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.082901e-001,0.000000e+000,0,,0,
1708639431.550,0,1.000000e+001,4.858070e+001,1.460404e-003,1.216913e-006,3,9.151931e-001,8.332710e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.512108e-001,0.000000e+000,0,,0,
1708639492.632,0,1.000000e+001,4.909282e+001,1.450788e-003,1.238019e-006,3,9.152529e-001,8.533424e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.673279e-001,0.000000e+000,0,,0,
1708639553.889,0,1.000000e+001,4.959692e+001,1.441622e-003,1.238594e-006,3,9.152339e-001,8.591672e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.770592e-001,0.000000e+000,0,,0,
1708639804.051,0,1.000000e+001,5.000121e+001,1.426770e-003,1.070471e-007,3,9.153265e-001,7.502756e-003,,,,,,,,,,,,,,32,3,4.000000e+000,1.657867e-002,0.000000e+000,0,,0,
