[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1708945254.916000 2/26/2024, 12:00:54 PM
INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082
INFO, NAME, Kristine_NCCO_P_Copenhagen_annealed
INFO, WEIGHT, 0.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, Powder sample
INFO, SEQUENCE FILE: ZFCFC_2_50K_10Oe.seq
INFO, BACKGROUND DATA FILE:, None
STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000
STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28
PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES
[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1708960139.905,,1.000000e+001,2.699167e+001,2.984142e-005,6.588371e-008,3,9.912634e-001,2.207794e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.712894e-001,0.000000e+000,0,,0,
1708960200.321,,1.000000e+001,2.749427e+001,2.957025e-005,6.415358e-008,3,9.912462e-001,2.169532e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.714802e-001,0.000000e+000,0,,0,
1708960259.897,,1.000000e+001,2.799554e+001,2.931238e-005,7.493615e-008,3,9.915280e-001,2.556468e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.634598e-001,0.000000e+000,0,,0,
1708960352.577,,1.000000e+001,2.876687e+001,2.877774e-005,5.980737e-008,3,9.915513e-001,2.078251e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.805706e-001,0.000000e+000,0,,0,
1708960381.052,,1.000000e+001,2.900657e+001,2.868323e-005,9.181395e-008,3,9.914929e-001,3.200962e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.774883e-001,0.000000e+000,0,,0,
1708960444.500,,1.000000e+001,2.952097e+001,2.844955e-005,7.853063e-008,3,9.914618e-001,2.760347e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.986008e-001,0.000000e+000,0,,0,
1708960501.263,,1.000000e+001,3.001008e+001,2.816251e-005,6.881560e-008,3,9.915302e-001,2.443518e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.821899e-001,0.000000e+000,0,,0,
1708960562.356,,1.000000e+001,3.052003e+001,2.790983e-005,7.153210e-008,3,9.918777e-001,2.562972e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.672096e-001,0.000000e+000,0,,0,
1708960622.104,,1.000000e+001,3.101631e+001,2.766972e-005,6.222945e-008,3,9.911795e-001,2.249009e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.794910e-001,0.000000e+000,0,,0,
1708960683.653,,1.000000e+001,3.151849e+001,2.746373e-005,5.638850e-008,3,9.920643e-001,2.053199e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.747189e-001,0.000000e+000,0,,0,
1708960743.132,,1.000000e+001,3.202376e+001,2.720502e-005,4.850346e-008,3,9.910938e-001,1.782886e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.760483e-001,0.000000e+000,0,,0,
1708960804.751,,1.000000e+001,3.252592e+001,2.696527e-005,5.516620e-008,3,9.912267e-001,2.045824e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.620178e-001,0.000000e+000,0,,0,
1708960862.877,,1.000000e+001,3.301903e+001,2.678687e-005,7.642724e-008,3,9.918929e-001,2.853160e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.852112e-001,0.000000e+000,0,,0,
1708960923.286,,1.000000e+001,3.351809e+001,2.655409e-005,4.098254e-008,3,9.917579e-001,1.543361e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.685905e-001,0.000000e+000,0,,0,
1708960985.062,,1.000000e+001,3.403024e+001,2.634364e-005,9.992479e-008,3,9.914121e-001,3.793128e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.782913e-001,0.000000e+000,0,,0,
1708961043.065,,1.000000e+001,3.452236e+001,2.613777e-005,8.111690e-008,3,9.913180e-001,3.103437e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.508904e-001,0.000000e+000,0,,0,
1708961103.061,,1.000000e+001,3.502544e+001,2.595141e-005,8.347263e-008,3,9.914324e-001,3.216497e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.660004e-001,0.000000e+000,0,,0,
1708961165.697,,1.000000e+001,3.554176e+001,2.575622e-005,6.585328e-008,3,9.916360e-001,2.556792e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.778984e-001,0.000000e+000,0,,0,
1708961224.610,,1.000000e+001,3.603349e+001,2.560238e-005,1.106982e-007,3,9.910675e-001,4.323745e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.680107e-001,0.000000e+000,0,,0,
1708961287.244,,1.000000e+001,3.655509e+001,2.535366e-005,1.164938e-007,3,9.913661e-001,4.594752e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.720810e-001,0.000000e+000,0,,0,
1708961345.410,,1.000000e+001,3.704466e+001,2.522659e-005,7.723603e-008,3,9.913001e-001,3.061692e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.759186e-001,0.000000e+000,0,,0,
1708961407.703,,1.000000e+001,3.756281e+001,2.503590e-005,8.553521e-008,3,9.916778e-001,3.416503e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.650505e-001,0.000000e+000,0,,0,
1708961464.380,,1.000000e+001,3.803386e+001,2.488924e-005,9.987215e-008,3,9.910625e-001,4.012664e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.604614e-001,0.000000e+000,0,,0,
1708961527.393,,1.000000e+001,3.855202e+001,2.481329e-005,1.655935e-007,3,9.898872e-001,6.673582e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.925621e-001,0.000000e+000,0,,0,
1708961587.449,,1.000000e+001,3.905111e+001,-2.566703e-007,4.299983e-005,3,6.675723e-001,1.675294e+004,,,,,,,,,,,,,,32,3,4.000000e+000,1.762009e-001,0.000000e+000,0,,0,
1708961648.195,,1.000000e+001,3.955957e+001,2.439093e-005,6.346568e-008,3,9.904065e-001,2.602021e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.823883e-001,0.000000e+000,0,,0,
1708961707.261,,1.000000e+001,4.005295e+001,2.422398e-005,8.596556e-008,3,9.913325e-001,3.548779e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.766586e-001,0.000000e+000,0,,0,
1708961767.844,,1.000000e+001,4.056164e+001,2.410568e-005,2.123191e-008,3,9.913775e-001,8.807845e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.730690e-001,0.000000e+000,0,,0,
1708961828.075,,1.000000e+001,4.105517e+001,2.397213e-005,5.139190e-008,3,9.920838e-001,2.143819e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.941910e-001,0.000000e+000,0,,0,
1708961887.288,,1.000000e+001,4.155975e+001,2.379865e-005,8.884529e-008,3,9.914606e-001,3.733207e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.905518e-001,0.000000e+000,0,,0,
1708961947.956,,1.000000e+001,4.206017e+001,2.368196e-005,3.723050e-008,3,9.920288e-001,1.572104e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.581612e-001,0.000000e+000,0,,0,
1708962010.629,,1.000000e+001,4.258192e+001,2.351940e-005,5.985137e-008,3,9.917324e-001,2.544766e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.747093e-001,0.000000e+000,0,,0,
1708962068.499,,1.000000e+001,4.306583e+001,2.335937e-005,7.522214e-008,3,9.918796e-001,3.220212e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.753082e-001,0.000000e+000,0,,0,
1708962127.704,,1.000000e+001,4.356210e+001,2.323611e-005,5.440478e-008,3,9.913792e-001,2.341390e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.912804e-001,0.000000e+000,0,,0,
1708962187.181,,1.000000e+001,4.405902e+001,2.316950e-005,5.326008e-008,3,9.909744e-001,2.298715e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.488991e-001,0.000000e+000,0,,0,
1708962250.392,,1.000000e+001,4.458680e+001,2.297104e-005,5.484495e-008,3,9.907063e-001,2.387569e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.940193e-001,0.000000e+000,0,,0,
1708962307.801,,1.000000e+001,4.505925e+001,2.289276e-005,7.590199e-008,3,9.917920e-001,3.315546e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.789207e-001,0.000000e+000,0,,0,
1708962369.013,,1.000000e+001,4.557482e+001,2.272731e-005,4.560395e-008,3,9.911387e-001,2.006571e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.762886e-001,0.000000e+000,0,,0,
1708962430.647,,1.000000e+001,4.608309e+001,2.263572e-005,8.772173e-008,3,9.913421e-001,3.875367e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.928024e-001,0.000000e+000,0,,0,
1708962490.059,,1.000000e+001,4.658191e+001,2.252683e-005,2.308247e-008,3,9.915091e-001,1.024666e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.802788e-001,0.000000e+000,0,,0,
1708962550.855,,1.000000e+001,4.708947e+001,2.238038e-005,5.683463e-008,3,9.913704e-001,2.539485e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.860390e-001,0.000000e+000,0,,0,
1708962610.881,,1.000000e+001,4.758397e+001,2.227048e-005,3.316141e-008,3,9.914296e-001,1.489030e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.829720e-001,0.000000e+000,0,,0,
1708962672.199,,1.000000e+001,4.809747e+001,2.218545e-005,4.431434e-008,3,9.917768e-001,1.997451e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.926308e-001,0.000000e+000,0,,0,
1708962730.447,,1.000000e+001,4.858706e+001,2.207715e-005,6.584111e-008,3,9.918280e-001,2.982318e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.552010e-001,0.000000e+000,0,,0,
1708962792.022,,1.000000e+001,4.909639e+001,2.194956e-005,8.733592e-008,3,9.910901e-001,3.978937e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.714096e-001,0.000000e+000,0,,0,
1708962852.148,,1.000000e+001,4.959919e+001,2.183085e-005,5.680377e-008,3,9.917087e-001,2.601995e-001,,,,,,,,,,,,,,32,3,4.000000e+000,1.825104e-001,0.000000e+000,0,,0,
1708963102.559,,1.000000e+001,4.999707e+001,2.170430e-005,1.213530e-007,3,9.908393e-001,5.591197e-001,,,,,,,,,,,,,,32,3,4.000000e+000,5.519867e-003,0.000000e+000,0,,0,
