[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1708723609.127000 2/23/2024, 10:26:49 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, Kristine_NCCO_SC_Canada
INFO, WEIGHT, 0.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, Need to measure mass after
INFO, SEQUENCE FILE: ZFCFC_2_50K_10Oe.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1708760137.682,,1.000000e+001,2.941252e+001,1.625675e-003,2.816115e-007,3,9.587553e-001,1.732275e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.144028e-002,0.000000e+000,0,,0,
1708760339.848,,1.000000e+001,2.992108e+001,1.605353e-003,9.905754e-008,3,9.587305e-001,6.170451e-003,,,,,,,,,,,,,,32,3,4.000000e+000,2.059937e-002,0.000000e+000,0,,0,
1708760544.692,,1.000000e+001,3.042240e+001,1.585520e-003,1.898190e-007,3,9.587854e-001,1.197203e-002,,,,,,,,,,,,,,32,3,4.000000e+000,6.050110e-003,0.000000e+000,0,,0,
1708760745.357,,1.000000e+001,3.092306e+001,1.566563e-003,1.932136e-007,3,9.587554e-001,1.233360e-002,,,,,,,,,,,,,,32,3,4.000000e+000,9.319305e-003,0.000000e+000,0,,0,
1708760949.301,,1.000000e+001,3.142515e+001,1.547894e-003,2.097386e-007,3,9.587345e-001,1.354994e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.274872e-002,0.000000e+000,0,,0,
1708761151.770,,1.000000e+001,3.192686e+001,1.529842e-003,2.101088e-007,3,9.587717e-001,1.373402e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.145935e-002,0.000000e+000,0,,0,
1708761356.291,,1.000000e+001,3.243070e+001,1.527619e-003,2.642740e-005,3,9.620738e-001,1.729973e+000,,,,,,,,,,,,,,32,3,4.000000e+000,6.721497e-003,0.000000e+000,0,,0,
1708761560.122,,1.000000e+001,3.293000e+001,1.495259e-003,1.169813e-007,3,9.587744e-001,7.823481e-003,,,,,,,,,,,,,,32,3,4.000000e+000,1.723099e-002,0.000000e+000,0,,0,
1708761762.498,,1.000000e+001,3.343599e+001,1.478880e-003,1.400029e-007,3,9.587312e-001,9.466819e-003,,,,,,,,,,,,,,32,3,4.000000e+000,1.766968e-002,0.000000e+000,0,,0,
1708761964.085,,1.000000e+001,3.393970e+001,1.462799e-003,1.966843e-007,3,9.587380e-001,1.344574e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.268005e-002,0.000000e+000,0,,0,
1708762168.257,,1.000000e+001,3.443584e+001,1.447114e-003,1.819589e-007,3,9.587834e-001,1.257392e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.299286e-002,0.000000e+000,0,,0,
1708762371.172,,1.000000e+001,3.494411e+001,1.432072e-003,2.345054e-007,3,9.587499e-001,1.637525e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.520920e-002,0.000000e+000,0,,0,
1708762575.228,,1.000000e+001,3.544287e+001,1.417321e-003,1.902436e-007,3,9.587403e-001,1.342276e-002,,,,,,,,,,,,,,32,3,4.000000e+000,9.742737e-003,0.000000e+000,0,,0,
1708762777.896,,1.000000e+001,3.594193e+001,1.402897e-003,1.988631e-007,3,9.587464e-001,1.417517e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.590179e-002,0.000000e+000,0,,0,
1708762981.545,,1.000000e+001,3.645213e+001,1.388972e-003,1.390838e-007,3,9.587777e-001,1.001343e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.020050e-002,0.000000e+000,0,,0,
1708763184.731,,1.000000e+001,3.694462e+001,1.375393e-003,1.263378e-007,3,9.587088e-001,9.185578e-003,,,,,,,,,,,,,,32,3,4.000000e+000,1.042938e-002,0.000000e+000,0,,0,
1708763391.778,,1.000000e+001,3.745153e+001,1.362160e-003,1.522099e-007,3,9.587329e-001,1.117416e-002,,,,,,,,,,,,,,32,3,4.000000e+000,8.529663e-003,0.000000e+000,0,,0,
1708763594.402,,1.000000e+001,3.795601e+001,1.349256e-003,1.811507e-007,3,9.587450e-001,1.342597e-002,,,,,,,,,,,,,,32,3,4.000000e+000,4.367828e-003,0.000000e+000,0,,0,
1708763795.944,,1.000000e+001,3.845548e+001,1.336694e-003,1.469930e-007,3,9.587553e-001,1.099676e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.783752e-002,0.000000e+000,0,,0,
1708764004.071,,1.000000e+001,3.895780e+001,1.324386e-003,2.165126e-007,3,9.587371e-001,1.634815e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.051926e-002,0.000000e+000,0,,0,
1708764208.410,,1.000000e+001,3.946111e+001,1.312494e-003,1.312174e-007,3,9.587222e-001,9.997559e-003,,,,,,,,,,,,,,32,3,4.000000e+000,1.629257e-002,0.000000e+000,0,,0,
1708764415.379,,1.000000e+001,3.995560e+001,1.300876e-003,2.296491e-007,3,9.587235e-001,1.765341e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.427078e-002,0.000000e+000,0,,0,
1708764619.165,,1.000000e+001,4.046423e+001,1.289546e-003,1.454481e-007,3,9.586678e-001,1.127902e-002,,,,,,,,,,,,,,32,3,4.000000e+000,3.157043e-002,0.000000e+000,0,,0,
1708764824.919,,1.000000e+001,4.097145e+001,1.278346e-003,2.427646e-007,3,9.587330e-001,1.899053e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.478790e-002,0.000000e+000,0,,0,
1708766890.498,,1.000000e+001,4.146205e+001,1.267809e-003,2.059537e-007,3,9.588510e-001,1.624485e-002,,,,,,,,,,,,,,32,3,4.000000e+000,3.036118e-002,0.000000e+000,0,,0,
1708767098.863,,1.000000e+001,4.197298e+001,1.257008e-003,2.475729e-007,3,9.587116e-001,1.969540e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.033020e-002,0.000000e+000,0,,0,
1708767304.153,,1.000000e+001,4.247532e+001,1.246584e-003,1.075354e-007,3,9.586971e-001,8.626407e-003,,,,,,,,,,,,,,32,3,4.000000e+000,2.109909e-002,0.000000e+000,0,,0,
1708767511.190,,1.000000e+001,4.297244e+001,1.236595e-003,2.471093e-007,3,9.587253e-001,1.998304e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.419281e-002,0.000000e+000,0,,0,
1708767716.576,,1.000000e+001,4.347626e+001,1.226525e-003,1.344464e-007,3,9.586670e-001,1.096158e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.861954e-002,0.000000e+000,0,,0,
1708767921.611,,1.000000e+001,4.398109e+001,1.216780e-003,1.716799e-007,3,9.586797e-001,1.410936e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.004028e-002,0.000000e+000,0,,0,
1708768126.287,,1.000000e+001,4.447944e+001,1.207425e-003,1.280121e-007,3,9.586651e-001,1.060207e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.388000e-002,0.000000e+000,0,,0,
1708768333.149,,1.000000e+001,4.498823e+001,1.198165e-003,1.879039e-007,3,9.586725e-001,1.568264e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.548981e-002,0.000000e+000,0,,0,
1708768538.956,,1.000000e+001,4.548715e+001,1.189051e-003,1.944003e-007,3,9.587023e-001,1.634919e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.298141e-002,0.000000e+000,0,,0,
1708768746.857,,1.000000e+001,4.598940e+001,1.180167e-003,8.739093e-008,3,9.586352e-001,7.404965e-003,,,,,,,,,,,,,,32,3,4.000000e+000,2.641678e-002,0.000000e+000,0,,0,
1708768952.258,,1.000000e+001,4.649694e+001,1.171421e-003,1.500155e-007,3,9.586563e-001,1.280628e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.955795e-002,0.000000e+000,0,,0,
1708769156.563,,1.000000e+001,4.698970e+001,1.163017e-003,2.038796e-007,3,9.586179e-001,1.753023e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.987289e-002,0.000000e+000,0,,0,
1708769361.387,,1.000000e+001,4.749746e+001,1.154632e-003,2.028589e-007,3,9.586801e-001,1.756914e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.532959e-002,0.000000e+000,0,,0,
1708769565.841,,1.000000e+001,4.799329e+001,1.146608e-003,2.383594e-007,3,9.586143e-001,2.078822e-002,,,,,,,,,,,,,,32,3,4.000000e+000,2.188873e-002,0.000000e+000,0,,0,
1708769766.590,,1.000000e+001,4.850252e+001,1.138395e-003,2.107074e-007,3,9.586692e-001,1.850916e-002,,,,,,,,,,,,,,32,3,4.000000e+000,3.147888e-002,0.000000e+000,0,,0,
1708769974.303,,1.000000e+001,4.899811e+001,1.130716e-003,9.637575e-008,3,9.586846e-001,8.523423e-003,,,,,,,,,,,,,,32,3,4.000000e+000,2.001190e-002,0.000000e+000,0,,0,
1708770180.770,,1.000000e+001,4.950394e+001,1.123198e-003,1.773102e-007,3,9.587023e-001,1.578619e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.358032e-002,0.000000e+000,0,,0,
1708770384.971,,1.000000e+001,5.000673e+001,1.115813e-003,2.908664e-007,3,9.586511e-001,2.606767e-002,,,,,,,,,,,,,,32,3,4.000000e+000,1.934052e-002,0.000000e+000,0,,0,
